date_time,temp,rain_1h,snow_1h,is_holiday
2016-01-08 05:00:00,273.08,0.0,0.0,0
2016-01-08 07:00:00,272.91,0.0,0.0,0
2016-01-08 09:00:00,272.98,0.0,0.0,0
2016-01-08 10:00:00,273.71,0.0,0.0,0
2016-01-08 12:00:00,273.92,0.0,0.0,0
2016-01-08 13:00:00,273.8,0.0,0.25,0
2016-01-08 15:00:00,273.67,0.0,0.13,0
2016-01-08 17:00:00,272.56,0.0,0.0,0
2016-01-08 19:00:00,271.33,0.0,0.0,0
2016-01-08 21:00:00,270.15,0.0,0.0,0
2016-01-08 23:00:00,268.64,0.0,0.0,0
2016-01-09 00:00:00,266.47,0.0,0.0,0
2016-01-09 01:00:00,264.72,0.0,0.0,0
2016-01-09 02:00:00,263.8,0.0,0.0,0
2016-01-09 04:00:00,261.09,0.0,0.0,0
2016-01-09 06:00:00,259.73,0.0,0.0,0
2016-01-09 08:00:00,258.9,0.0,0.0,0
2016-01-09 10:00:00,259.09,0.0,0.0,0
2016-01-09 12:00:00,258.99,0.0,0.0,0
2016-01-09 14:00:00,258.46,0.0,0.0,0
2016-01-09 16:00:00,257.36,0.0,0.0,0
2016-01-09 18:00:00,256.33,0.0,0.0,0
2016-01-09 20:00:00,255.2,0.0,0.0,0
2016-01-09 22:00:00,253.62,0.0,0.0,0
2016-01-10 00:00:00,251.95,0.0,0.0,0
2016-01-10 02:00:00,251.15,0.0,0.0,0
2016-01-10 04:00:00,250.29,0.0,0.0,0
2016-01-10 06:00:00,249.48,0.0,0.0,0
2016-01-10 08:00:00,249.22,0.0,0.0,0
2016-01-10 09:00:00,250.36,0.0,0.0,0
2016-01-10 10:00:00,251.15,0.0,0.0,0
2016-01-10 11:00:00,252.44,0.0,0.0,0
2016-01-10 12:00:00,253.08,0.0,0.0,0
2016-01-10 13:00:00,254.28,0.0,0.0,0
2016-01-10 15:00:00,254.82,0.0,0.0,0
2016-01-10 17:00:00,254.65,0.0,0.0,0
2016-01-10 19:00:00,251.83,0.0,0.0,0
2016-01-10 21:00:00,249.87,0.0,0.0,0
2016-01-10 23:00:00,248.88,0.0,0.0,0
2016-01-11 00:00:00,248.08,0.0,0.0,0
2016-01-11 01:00:00,248.22,0.0,0.0,0
2016-01-11 03:00:00,248.51,0.0,0.0,0
2016-01-11 04:00:00,248.22,0.0,0.0,0
2016-01-11 06:00:00,248.42,0.0,0.0,0
2016-01-11 08:00:00,248.61,0.0,0.0,0
2016-01-11 10:00:00,250.99,0.0,0.0,0
2016-01-11 11:00:00,255.21,0.0,0.0,0
2016-01-11 13:00:00,256.35,0.0,0.0,0
2016-01-11 15:00:00,257.75,0.0,0.0,0
2016-01-11 17:00:00,257.93,0.0,0.0,0
2016-01-11 19:00:00,258.08,0.0,0.0,0
2016-01-11 21:00:00,258.3,0.0,0.0,0
2016-01-11 22:00:00,256.65,0.0,0.0,0
2016-01-12 00:00:00,256.36,0.0,0.0,0
2016-01-12 01:00:00,255.55,0.0,0.0,0
2016-01-12 03:00:00,254.95,0.0,0.0,0
2016-01-12 04:00:00,253.69,0.0,0.0,0
2016-01-12 05:00:00,253.29,0.0,0.0,0
2016-01-12 06:00:00,252.35,0.0,0.0,0
2016-01-12 08:00:00,251.95,0.0,0.0,0
2016-01-12 10:00:00,252.36,0.0,0.0,0
2016-01-12 11:00:00,254.42,0.0,0.0,0
2016-01-12 13:00:00,255.48,0.0,0.0,0
2016-01-12 15:00:00,256.86,0.0,0.0,0
2016-01-12 17:00:00,256.44,0.0,0.0,0
2016-01-12 19:00:00,254.29,0.0,0.0,0
2016-01-12 21:00:00,253.44,0.0,0.0,0
2016-01-12 23:00:00,252.72,0.0,0.0,0
2016-01-13 00:00:00,252.14,0.0,0.0,0
2016-01-13 02:00:00,251.51,0.0,0.0,0
2016-01-13 04:00:00,252.72,0.0,0.0,0
2016-01-13 06:00:00,254.61,0.0,0.0,0
2016-01-13 08:00:00,254.96,0.0,0.0,0
2016-01-13 10:00:00,258.14,0.0,0.0,0
2016-01-13 12:00:00,262.14,0.0,0.0,0
2016-01-13 14:00:00,265.65,0.0,0.0,0
2016-01-13 16:00:00,266.94,0.0,0.0,0
2016-01-13 18:00:00,265.52,0.0,0.0,0
2016-01-13 20:00:00,263.62,0.0,0.0,0
2016-01-13 22:00:00,263.22,0.0,0.0,0
2016-01-13 23:00:00,263.08,0.0,0.0,0
2016-01-14 01:00:00,264.22,0.0,0.0,0
2016-01-14 04:00:00,265.08,0.0,0.0,0
2016-01-14 06:00:00,265.15,0.0,0.0,0
2016-01-14 08:00:00,265.65,0.0,0.0,0
2016-01-14 10:00:00,266.08,0.0,0.0,0
2016-01-14 12:00:00,268.08,0.0,0.0,0
2016-01-14 14:00:00,269.51,0.0,0.0,0
2016-01-14 16:00:00,269.58,0.0,0.0,0
2016-01-14 18:00:00,269.15,0.0,0.0,0
2016-01-14 20:00:00,269.22,0.0,0.0,0
2016-01-14 22:00:00,268.94,0.0,0.0,0
2016-01-15 00:00:00,268.58,0.0,0.0,0
2016-01-15 01:00:00,268.29,0.0,0.0,0
2016-01-15 04:00:00,267.58,0.0,0.0,0
2016-01-15 06:00:00,267.22,0.0,0.0,0
2016-01-15 08:00:00,267.01,0.0,0.0,0
2016-01-15 10:00:00,266.63,0.0,0.0,0
2016-01-15 12:00:00,266.02,0.0,0.0,0
2016-01-15 14:00:00,267.01,0.0,0.0,0
2016-01-15 16:00:00,266.79,0.0,0.0,0
2016-01-15 18:00:00,265.82,0.0,0.0,0
2016-01-15 20:00:00,265.09,0.0,0.0,0
2016-01-15 22:00:00,262.86,0.0,0.0,0
2016-01-15 23:00:00,262.01,0.0,0.0,0
2016-01-16 00:00:00,261.73,0.0,0.0,0
2016-01-16 01:00:00,261.28,0.0,0.0,0
2016-01-16 02:00:00,259.8,0.0,0.0,0
2016-01-16 05:00:00,257.3,0.0,0.0,0
2016-01-16 06:00:00,255.22,0.0,0.0,0
2016-01-16 07:00:00,254.68,0.0,0.0,0
2016-01-16 08:00:00,254.51,0.0,0.0,0
2016-01-16 10:00:00,255.22,0.0,0.0,0
2016-01-16 11:00:00,255.35,0.0,0.0,0
2016-01-16 12:00:00,255.51,0.0,0.0,0
2016-01-16 14:00:00,255.87,0.0,0.0,0
2016-01-16 16:00:00,255.15,0.0,0.0,0
2016-01-16 18:00:00,253.46,0.0,0.0,0
2016-01-16 20:00:00,252.22,0.0,0.0,0
2016-01-16 22:00:00,251.35,0.0,0.0,0
2016-01-16 23:00:00,250.35,0.0,0.0,0
2016-01-17 00:00:00,250.15,0.0,0.0,0
2016-01-17 02:00:00,248.75,0.0,0.0,0
2016-01-17 03:00:00,248.41,0.0,0.0,0
2016-01-17 04:00:00,248.28,0.0,0.0,0
2016-01-17 06:00:00,247.68,0.0,0.0,0
2016-01-17 07:00:00,247.15,0.0,0.0,0
2016-01-17 08:00:00,247.15,0.0,0.0,0
2016-01-17 09:00:00,248.68,0.0,0.0,0
2016-01-17 10:00:00,249.29,0.0,0.0,0
2016-01-17 11:00:00,251.15,0.0,0.0,0
2016-01-17 13:00:00,252.88,0.0,0.0,0
2016-01-17 14:00:00,253.44,0.0,0.0,0
2016-01-17 16:00:00,253.87,0.0,0.0,0
2016-01-17 18:00:00,252.87,0.0,0.0,0
2016-01-17 20:00:00,251.54,0.0,0.0,0
2016-01-17 22:00:00,250.87,0.0,0.0,0
2016-01-17 23:00:00,249.93,0.0,0.0,0
2016-01-18 01:00:00,249.35,0.0,0.0,0
2016-01-18 02:00:00,248.62,0.0,0.0,0
2016-01-18 05:00:00,248.08,0.0,0.0,0
2016-01-18 06:00:00,248.28,0.0,0.0,0
2016-01-18 07:00:00,248.68,0.0,0.0,0
2016-01-18 08:00:00,249.65,0.0,0.0,0
2016-01-18 09:00:00,250.41,0.0,0.0,0
2016-01-18 11:00:00,252.14,0.0,0.0,0
2016-01-18 12:00:00,254.54,0.0,0.0,0
2016-01-18 14:00:00,255.55,0.0,0.0,0
2016-01-18 16:00:00,256.15,0.0,0.0,0
2016-01-18 18:00:00,254.51,0.0,0.0,0
2016-01-18 20:00:00,252.09,0.0,0.0,0
2016-01-18 22:00:00,251.22,0.0,0.0,0
2016-01-19 00:00:00,250.75,0.0,0.0,0
2016-01-19 02:00:00,250.69,0.0,0.0,0
2016-01-19 04:00:00,250.36,0.0,0.0,0
2016-01-19 06:00:00,249.75,0.0,0.0,0
2016-01-19 08:00:00,249.49,0.0,0.0,0
2016-01-19 10:00:00,251.88,0.0,0.0,0
2016-01-19 12:00:00,256.55,0.0,0.0,0
2016-01-19 14:00:00,258.51,0.0,0.0,0
2016-01-19 16:00:00,259.15,0.0,0.0,0
2016-01-19 18:00:00,259.43,0.0,0.0,0
2016-01-19 20:00:00,259.5,0.0,0.0,0
2016-01-19 21:00:00,259.58,0.0,0.0,0
2016-01-19 23:00:00,259.72,0.0,0.0,0
2016-01-20 01:00:00,260.01,0.0,0.0,0
2016-01-20 02:00:00,260.5,0.0,0.0,0
2016-01-20 03:00:00,260.48,0.0,0.0,0
2016-01-20 05:00:00,261.01,0.0,0.0,0
2016-01-20 07:00:00,261.82,0.0,0.0,0
2016-01-20 09:00:00,262.65,0.0,0.0,0
2016-01-20 10:00:00,264.08,0.0,0.0,0
2016-01-20 12:00:00,265.36,0.0,0.0,0
2016-01-20 13:00:00,266.15,0.0,0.0,0
2016-01-20 15:00:00,266.58,0.0,0.0,0
2016-01-20 17:00:00,266.76,0.0,0.0,0
2016-01-20 19:00:00,266.86,0.0,0.0,0
2016-01-20 21:00:00,267.15,0.0,0.0,0
2016-01-20 23:00:00,267.08,0.0,0.0,0
2016-01-21 00:00:00,267.15,0.0,0.0,0
2016-01-21 01:00:00,267.22,0.0,0.0,0
2016-01-21 03:00:00,267.39,0.0,0.0,0
2016-01-21 04:00:00,267.57,0.0,0.0,0
2016-01-21 07:00:00,267.58,0.0,0.0,0
2016-01-21 09:00:00,267.5,0.0,0.0,0
2016-01-21 11:00:00,267.8,0.0,0.0,0
2016-01-21 12:00:00,267.79,0.0,0.0,0
2016-01-21 14:00:00,267.68,0.0,0.0,0
2016-01-21 16:00:00,267.22,0.0,0.0,0
2016-01-21 18:00:00,267.02,0.0,0.0,0
2016-01-21 20:00:00,266.88,0.0,0.0,0
2016-01-21 22:00:00,266.87,0.0,0.0,0
2016-01-22 00:00:00,266.75,0.0,0.0,0
2016-01-22 02:00:00,266.65,0.0,0.0,0
2016-01-22 04:00:00,266.22,0.0,0.0,0
2016-01-22 06:00:00,265.75,0.0,0.0,0
2016-01-22 08:00:00,265.55,0.0,0.0,0
2016-01-22 10:00:00,265.76,0.0,0.0,0
2016-01-22 12:00:00,266.65,0.0,0.0,0
2016-01-22 14:00:00,267.55,0.0,0.0,0
2016-01-22 16:00:00,268.22,0.0,0.0,0
2016-01-22 18:00:00,267.16,0.0,0.0,0
2016-01-22 20:00:00,264.37,0.0,0.0,0
2016-01-22 22:00:00,262.29,0.0,0.0,0
2016-01-22 23:00:00,263.36,0.0,0.0,0
2016-01-23 00:00:00,263.93,0.0,0.0,0
2016-01-23 01:00:00,264.55,0.0,0.0,0
2016-01-23 03:00:00,265.44,0.0,0.0,0
2016-01-23 05:00:00,265.48,0.0,0.0,0
2016-01-23 07:00:00,265.48,0.0,0.0,0
2016-01-23 09:00:00,265.48,0.0,0.0,0
2016-01-23 11:00:00,266.02,0.0,0.0,0
2016-01-23 12:00:00,266.72,0.0,0.0,0
2016-01-23 14:00:00,267.65,0.0,0.0,0
2016-01-23 16:00:00,267.55,0.0,0.0,0
2016-01-23 18:00:00,266.86,0.0,0.0,0
2016-01-23 20:00:00,266.93,0.0,0.0,0
2016-01-23 22:00:00,267.41,0.0,0.0,0
2016-01-23 23:00:00,268.15,0.0,0.0,0
2016-01-24 00:00:00,268.41,0.0,0.0,0
2016-01-24 01:00:00,268.93,0.0,0.0,0
2016-01-24 02:00:00,269.15,0.0,0.0,0
2016-01-24 03:00:00,269.35,0.0,0.0,0
2016-01-24 05:00:00,269.72,0.0,0.0,0
2016-01-24 06:00:00,269.69,0.0,0.0,0
2016-01-24 08:00:00,269.88,0.0,0.0,0
2016-01-24 10:00:00,270.42,0.0,0.0,0
2016-01-24 11:00:00,271.15,0.0,0.0,0
2016-01-24 13:00:00,271.55,0.0,0.0,0
2016-01-24 15:00:00,272.08,0.0,0.0,0
2016-01-24 17:00:00,272.15,0.0,0.0,0
2016-01-24 19:00:00,272.01,0.0,0.0,0
2016-01-24 21:00:00,271.79,0.0,0.0,0
2016-01-24 23:00:00,271.72,0.0,0.0,0
2016-01-25 00:00:00,271.28,0.0,0.0,0
2016-01-25 02:00:00,271.15,0.0,0.0,0
2016-01-25 03:00:00,270.9,0.0,0.0,0
2016-01-25 06:00:00,270.72,0.0,0.0,0
2016-01-25 07:00:00,270.65,0.0,0.0,0
2016-01-25 09:00:00,270.72,0.0,0.0,0
2016-01-25 10:00:00,270.86,0.0,0.0,0
2016-01-25 12:00:00,271.22,0.0,0.0,0
2016-01-25 14:00:00,271.22,0.0,0.0,0
2016-01-25 16:00:00,272.08,0.0,0.0,0
2016-01-25 18:00:00,271.79,0.0,0.0,0
2016-01-25 20:00:00,271.79,0.0,0.0,0
2016-01-25 22:00:00,271.48,0.0,0.0,0
2016-01-25 23:00:00,270.72,0.0,0.0,0
2016-01-26 01:00:00,269.95,0.0,0.0,0
2016-01-26 02:00:00,269.29,0.0,0.0,0
2016-01-26 03:00:00,269.22,0.0,0.0,0
2016-01-26 05:00:00,269.08,0.0,0.0,0
2016-01-26 07:00:00,268.84,0.0,0.0,0
2016-01-26 09:00:00,268.41,0.0,0.0,0
2016-01-26 11:00:00,269.28,0.0,0.0,0
2016-01-26 12:00:00,270.41,0.0,0.0,0
2016-01-26 14:00:00,270.79,0.0,0.0,0
2016-01-26 16:00:00,270.68,0.0,0.0,0
2016-01-26 18:00:00,269.88,0.0,0.0,0
2016-01-26 20:00:00,269.35,0.0,0.0,0
2016-01-26 22:00:00,268.22,0.0,0.0,0
2016-01-26 23:00:00,265.73,0.0,0.0,0
2016-01-27 00:00:00,263.73,0.0,0.0,0
2016-01-27 02:00:00,261.23,0.0,0.0,0
2016-01-27 03:00:00,261.43,0.0,0.0,0
2016-01-27 04:00:00,261.85,0.0,0.0,0
2016-01-27 06:00:00,262.43,0.0,0.0,0
2016-01-27 07:00:00,264.22,0.0,0.0,0
2016-01-27 08:00:00,264.5,0.0,0.0,0
2016-01-27 10:00:00,267.37,0.0,0.0,0
2016-01-27 12:00:00,270.86,0.0,0.0,0
2016-01-27 13:00:00,274.45,0.0,0.0,0
2016-01-27 16:00:00,277.0,0.0,0.0,0
2016-01-27 18:00:00,277.22,0.0,0.0,0
2016-01-27 20:00:00,277.01,0.0,0.0,0
2016-01-27 21:00:00,276.55,0.0,0.0,0
2016-01-27 22:00:00,276.21,0.0,0.0,0
2016-01-27 23:00:00,276.15,0.0,0.0,0
2016-01-28 00:00:00,276.08,0.0,0.0,0
2016-01-28 01:00:00,275.86,0.0,0.0,0
2016-01-28 03:00:00,275.86,0.0,0.0,0
2016-01-28 05:00:00,275.42,0.0,0.0,0
2016-01-28 06:00:00,275.29,0.0,0.0,0
2016-01-28 07:00:00,275.15,0.0,0.0,0
2016-01-28 08:00:00,274.29,0.0,0.0,0
2016-01-28 10:00:00,273.65,0.0,0.0,0
2016-01-28 11:00:00,272.07,0.0,0.0,0
2016-01-28 12:00:00,272.01,0.0,0.0,0
2016-01-28 13:00:00,272.01,0.0,0.0,0
2016-01-28 15:00:00,271.95,0.0,0.0,0
2016-01-28 17:00:00,271.48,0.0,0.0,0
2016-01-28 19:00:00,268.94,0.0,0.0,0
2016-01-28 21:00:00,265.95,0.0,0.0,0
2016-01-28 22:00:00,263.89,0.0,0.0,0
2016-01-28 23:00:00,263.54,0.0,0.0,0
2016-01-29 00:00:00,263.14,0.0,0.0,0
2016-01-29 01:00:00,263.61,0.0,0.0,0
2016-01-29 02:00:00,264.07,0.0,0.0,0
2016-01-29 03:00:00,265.34,0.0,0.0,0
2016-01-29 04:00:00,265.61,0.0,0.0,0
2016-01-29 05:00:00,266.74,0.0,0.0,0
2016-01-29 06:00:00,267.35,0.0,0.0,0
2016-01-29 07:00:00,267.75,0.0,0.0,0
2016-01-29 08:00:00,268.22,0.0,0.0,0
2016-01-29 09:00:00,268.88,0.0,0.0,0
2016-01-29 10:00:00,269.86,0.0,0.0,0
2016-01-29 11:00:00,270.79,0.0,0.0,0
2016-01-29 12:00:00,272.0,0.0,0.0,0
2016-01-29 13:00:00,272.88,0.0,0.0,0
2016-01-29 15:00:00,273.08,0.0,0.0,0
2016-01-29 16:00:00,273.0,0.0,0.0,0
2016-01-29 17:00:00,273.0,0.0,0.0,0
2016-01-29 19:00:00,273.08,0.0,0.0,0
2016-01-29 21:00:00,273.48,0.0,0.0,0
2016-01-29 22:00:00,273.68,0.0,0.0,0
2016-01-29 23:00:00,273.81,0.0,0.0,0
2016-01-30 00:00:00,273.51,0.0,0.0,0
2016-01-30 01:00:00,272.82,0.0,0.0,0
2016-01-30 02:00:00,272.58,0.0,0.0,0
2016-01-30 03:00:00,272.62,0.0,0.0,0
2016-01-30 04:00:00,273.29,0.0,0.0,0
2016-01-30 07:00:00,272.38,0.0,0.0,0
2016-01-30 10:00:00,273.58,0.0,0.0,0
2016-01-30 13:00:00,277.72,0.0,0.0,0
2016-01-30 15:00:00,277.41,0.0,0.0,0
2016-01-30 18:00:00,275.94,0.0,0.0,0
2016-01-30 21:00:00,275.28,0.0,0.0,0
2016-01-31 00:00:00,274.95,0.0,0.0,0
2016-01-31 02:00:00,274.36,0.0,0.0,0
2016-01-31 04:00:00,273.8,0.0,0.0,0
2016-01-31 05:00:00,273.08,0.0,0.0,0
2016-01-31 06:00:00,273.01,0.0,0.0,0
2016-01-31 07:00:00,271.7,0.0,0.0,0
2016-01-31 08:00:00,271.51,0.0,0.0,0
2016-01-31 10:00:00,273.3,0.0,0.0,0
2016-01-31 11:00:00,275.65,0.0,0.0,0
2016-01-31 13:00:00,276.21,0.0,0.0,0
2016-01-31 15:00:00,276.81,0.0,0.0,0
2016-01-31 16:00:00,277.08,0.0,0.0,0
2016-01-31 19:00:00,274.35,0.0,0.0,0
2016-01-31 21:00:00,273.29,0.0,0.0,0
2016-01-31 22:00:00,272.37,0.0,0.0,0
2016-02-01 00:00:00,271.08,0.0,0.0,0
2016-02-01 01:00:00,270.51,0.0,0.0,0
2016-02-01 03:00:00,269.51,0.0,0.0,0
2016-02-01 05:00:00,268.94,0.0,0.0,0
2016-02-01 07:00:00,267.48,0.0,0.0,0
2016-02-01 09:00:00,268.28,0.0,0.0,0
2016-02-01 11:00:00,270.94,0.0,0.0,0
2016-02-01 12:00:00,272.69,0.0,0.0,0
2016-02-01 13:00:00,272.73,0.0,0.0,0
2016-02-01 15:00:00,272.49,0.0,0.0,0
2016-02-01 17:00:00,272.28,0.0,0.0,0
2016-02-01 18:00:00,272.08,0.0,0.0,0
2016-02-01 19:00:00,272.02,0.0,0.0,0
2016-02-01 21:00:00,271.65,0.0,0.0,0
2016-02-01 22:00:00,270.79,0.0,0.0,0
2016-02-02 00:00:00,270.8,0.0,0.0,0
2016-02-02 01:00:00,271.08,0.0,0.0,0
2016-02-02 03:00:00,271.08,0.0,0.0,0
2016-02-02 04:00:00,270.94,0.0,0.0,0
2016-02-02 05:00:00,270.65,0.0,0.0,0
2016-02-02 06:00:00,270.21,0.0,0.0,0
2016-02-02 07:00:00,270.72,0.0,0.0,0
2016-02-02 08:00:00,270.61,0.0,0.0,0
2016-02-02 09:00:00,271.22,0.0,0.0,0
2016-02-02 10:00:00,271.55,0.0,0.0,0
2016-02-02 12:00:00,271.94,0.0,0.0,0
2016-02-02 13:00:00,271.8,0.0,0.0,0
2016-02-02 14:00:00,271.72,0.0,0.0,0
2016-02-02 15:00:00,271.75,0.0,0.0,0
2016-02-02 17:00:00,271.65,0.0,0.0,0
2016-02-02 19:00:00,270.8,0.0,0.0,0
2016-02-02 21:00:00,270.15,0.0,0.0,0
2016-02-02 22:00:00,269.87,0.0,0.0,0
2016-02-02 23:00:00,269.42,0.0,0.0,0
2016-02-03 00:00:00,269.29,0.0,0.0,0
2016-02-03 01:00:00,267.94,0.0,0.0,0
2016-02-03 03:00:00,267.61,0.0,0.0,0
2016-02-03 04:00:00,266.68,0.0,0.0,0
2016-02-03 05:00:00,266.48,0.0,0.0,0
2016-02-03 06:00:00,266.0,0.0,0.0,0
2016-02-03 08:00:00,265.23,0.0,0.0,0
2016-02-03 09:00:00,265.22,0.0,0.0,0
2016-02-03 10:00:00,265.51,0.0,0.0,0
2016-02-03 11:00:00,266.58,0.0,0.0,0
2016-02-03 12:00:00,266.81,0.0,0.0,0
2016-02-03 14:00:00,267.61,0.0,0.0,0
2016-02-03 16:00:00,267.63,0.0,0.0,0
2016-02-03 18:00:00,265.88,0.0,0.0,0
2016-02-03 19:00:00,263.72,0.0,0.0,0
2016-02-03 21:00:00,260.82,0.0,0.0,0
2016-02-03 22:00:00,260.01,0.0,0.0,0
2016-02-03 23:00:00,259.58,0.0,0.0,0
2016-02-04 00:00:00,259.01,0.0,0.0,0
2016-02-04 01:00:00,259.28,0.0,0.0,0
2016-02-04 02:00:00,259.34,0.0,0.0,0
